platform,item_category,brand,condition,final_sale_price,original_list_price,days_to_sale,listing_day_of_week,listing_time,sold_date,title,item_id,image_url
eBay,crossbody bag,Unknown,Good,48.0,48.0,,Wednesday,21:56,2026-04-01,VINTAGE DOONEY & BOURKE All Weather LEATHER Hand Bag Purse Ivory White Brown,v1|198246824240|0,https://i.ebayimg.com/images/g/5HkAAeSwsaxpzZRk/s-l225.jpg
eBay,crossbody bag,Coach,Like New,160.0,160.0,,Wednesday,21:56,2026-04-01,COACH Men s Thompson Signature Varsity Stripe Crossbody Shoulder Bag Navy,v1|257438033043|0,https://i.ebayimg.com/images/g/VXsAAeSwbCppzZQN/s-l225.jpg
eBay,crossbody bag,Steve Madden,New,56.99,56.99,,Wednesday,21:56,2026-04-01,Steve Madden Black Red Lip Print Satchel Crossbody Bag with Pouch Novelty,v1|198246823997|0,https://i.ebayimg.com/images/g/K0UAAeSwqHhppMsM/s-l225.jpg
eBay,crossbody bag,Unknown,New,65.0,65.0,,Wednesday,21:56,2026-04-01,Handmade Crochet  Women's Crossbody Bag with Mushroom Design,v1|358399672706|0,https://i.ebayimg.com/images/g/M-4AAeSwb89pzZNe/s-l225.jpg
eBay,crossbody bag,Coach,Good,547.8,547.8,,Wednesday,21:56,2026-04-01,Coach Tabby Messenger Shoulder Bag Crossbody  Leather 914892,v1|318092110525|0,https://i.ebayimg.com/images/g/yacAAeSwMihpzZTz/s-l225.jpg
eBay,crossbody bag,Lululemon,Good,10.0,10.0,,Wednesday,21:55,2026-04-01,Lululemon Everywhere Belt Bag Adjustable Crossbody Fanny Pack White,v1|137188098635|0,https://i.ebayimg.com/images/g/uGQAAeSwAi5pzZQr/s-l225.jpg
eBay,crossbody bag,Unknown,New,175.0,175.0,,Wednesday,21:54,2026-04-01,Pom Pom London NEW SLATE BLUE Wilmington Saddle Bag Bundle w/6 Straps-SOLD OUT,v1|358399666547|0,https://i.ebayimg.com/images/g/cCwAAeSwqaJpzZNb/s-l225.jpg
eBay,crossbody bag,Saint Laurent,Good,600.0,600.0,,Wednesday,21:54,2026-04-01,Saint Laurent Beige Quilted Crossbody Bag,v1|277855936845|0,https://i.ebayimg.com/images/g/dW4AAeSwjSppzZPB/s-l225.jpg
eBay,crossbody bag,Unknown,Good,72.0,72.0,,Wednesday,21:54,2026-04-01,Patricia Nash Red Leather Gradina Flap Crossbody Bag,v1|168279787264|0,https://i.ebayimg.com/images/g/misAAeSwXZ5pzZM9/s-l225.jpg
eBay,crossbody bag,Unknown,Good,30.0,30.0,,Wednesday,21:54,2026-04-01,WOOL YOU BE MINE Boiled Wool B  Monogram Shoulder Bag Crossbody Leather Strap,v1|178013943306|0,https://i.ebayimg.com/images/g/5h4AAeSwQTBpzZQx/s-l225.jpg
eBay,crossbody bag,Unknown,New,25.0,25.0,,Wednesday,21:53,2026-04-01,FOSSIL Fiona Large Crossbody Bag Purse Pink Floral Poppies Authentic,v1|358399660614|0,https://i.ebayimg.com/images/g/MaIAAOSwLRJmkUIu/s-l225.jpg
eBay,crossbody bag,Unknown,New,25.5,25.5,,Wednesday,21:52,2026-04-01,Hello Kitty Black Denim Embroidered Crossbody Shoulder Bag,v1|358399659949|0,https://i.ebayimg.com/images/g/4VYAAeSwShhpzZI4/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,480.0,480.0,,Wednesday,21:52,2026-04-01,Moschino Milano Biker Sherpa Bag  Rare Military Quilted Crossbody Made in Italy,v1|327080210959|0,https://i.ebayimg.com/images/g/Y~0AAeSw1aFpA6hC/s-l225.jpg
eBay,crossbody bag,Michael Kors,Like New,80.0,80.0,,Wednesday,21:51,2026-04-01,Michael Kors Jamie Large Acorn Tan Leather Saddle Crossbody Bag Women,v1|397789843257|0,https://i.ebayimg.com/images/g/H-8AAeSwFVNpzZJR/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,147.0,147.0,,Wednesday,21:50,2026-04-01,RARE L.A.M.B Gwen Stefani black Leather Crossbody Shoulder Bag Purse Y2K,v1|137188088296|0,https://i.ebayimg.com/images/g/5vYAAeSwcVRpzZLN/s-l225.jpg
eBay,crossbody bag,Kate Spade,New,130.0,130.0,,Wednesday,21:50,2026-04-01,New Kate Spade Sylvia Dome Satchel Bag Crossbody Medium Pink Coquette Spring,v1|168279781026|0,https://i.ebayimg.com/images/g/RAUAAeSwijNpL21K/s-l225.jpg
eBay,crossbody bag,Unknown,New,6.0,6.0,,Wednesday,21:50,2026-04-01,"Fanny Pack, Crossbody Bag, Belt Bag with Adjustable Strap- Black",v1|127785896009|0,https://i.ebayimg.com/images/g/AQYAAeSwEKZpzZN1/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,24.44,24.44,,Wednesday,21:50,2026-04-01,Vera Bradley Moon Blooms Triple Zip Hipster Crossbody Shoulder Bag Purse,v1|257438025968|0,https://i.ebayimg.com/images/g/SOUAAeSwnRtpB-FU/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,99.0,99.0,,Wednesday,21:50,2026-04-01,Patricia Nash Leather IRVING Buckle Crossbody Satchel Shoulder Bag European Map,v1|358399651965|0,https://i.ebayimg.com/images/g/-9EAAeSwBGxpzZLj/s-l225.jpg
eBay,crossbody bag,Unknown,New,21.83,21.83,,Wednesday,21:50,2026-04-01,Clear Bag Lipstick Coin Purse Crossbody Duffel for Gym Business Concerts,v1|397789835772|0,https://i.ebayimg.com/images/g/8ZYAAeSwNEdpzZRQ/s-l225.jpg
eBay,crossbody bag,Unknown,New,49.4,49.4,,Wednesday,21:50,2026-04-01,Techwear Crossbody Messenger Bag Japanese Harajuku Alt Emo Shoulder Bag Cool Hip,v1|147235949101|0,https://i.ebayimg.com/images/g/4RoAAeSw~ZdpzZMS/s-l225.jpg
eBay,crossbody bag,Unknown,Fair,10.0,10.0,,Wednesday,21:50,2026-04-01,World Market Boho Hippie Aztec Tribal Print Sling Crossbody Bag Purse,v1|127785895467|0,https://i.ebayimg.com/images/g/BkgAAeSwvohpzZLb/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,49.99,49.99,,Wednesday,21:50,2026-04-01,Fossil Campbell Triple Zip Crossbody Red Leather Suede Bag ZB7405 EUC w/ Key,v1|406821252523|0,https://i.ebayimg.com/images/g/3WoAAeSwqf1pWxaI/s-l225.jpg
eBay,crossbody bag,Unknown,New,129.99,129.99,,Wednesday,21:49,2026-04-01,Patricia Nash Woman’s Bag Gracchi Satchel Florence Floral Embossed Leather  NWOT,v1|127785895134|0,https://i.ebayimg.com/images/g/6Q8AAeSwU4JpzZLX/s-l225.jpg
eBay,crossbody bag,Lululemon,Good,23.99,23.99,,Wednesday,21:49,2026-04-01,Lululemon Crossbody Sling Bag Beige Tan Nylon Adjustable Strap Metal Logo,v1|227282864104|0,https://i.ebayimg.com/images/g/004AAeSwBslpe~3a/s-l225.jpg
eBay,crossbody bag,Unknown,Good,35.0,35.0,,Wednesday,21:49,2026-04-01,Kendall & Kylie Silver Small  Crossbody Bag,v1|267626709237|0,https://i.ebayimg.com/images/g/BFUAAeSwf1VpzZIy/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,19.0,19.0,,Wednesday,21:49,2026-04-01,Kavu Crossbody Rope Cross Body Bag,v1|147235946353|0,https://i.ebayimg.com/images/g/xbsAAeSwBZRpzZKs/s-l225.jpg
eBay,crossbody bag,Unknown,New,35.39,35.39,,Wednesday,21:49,2026-04-01,Montana West Hobo Bag for Women Crossbody Purse and Handbags Ladies Chic Shoulde,v1|147235946101|0,https://i.ebayimg.com/images/g/-gQAAeSwteRpzZLc/s-l225.jpg
eBay,crossbody bag,Unknown,Good,39.99,39.99,,Wednesday,21:49,2026-04-01,KAVU “leaf me be” Red Autumn Leaves Full Size Rope Sling Crossbody Bag Backpack,v1|117120684242|0,https://i.ebayimg.com/images/g/6xEAAeSwz-NpzZG0/s-l225.jpg
eBay,crossbody bag,Unknown,Good,208.44,208.44,,Wednesday,21:49,2026-04-01,Marc Jacobs The Snap Shot Shoulder Bag Crossbody Used SKAI-0,v1|389832874290|0,https://i.ebayimg.com/images/g/6BMAAeSwSqlpzZNc/s-l225.jpg
eBay,crossbody bag,Unknown,Good,85.0,85.0,,Wednesday,21:46,2026-04-01,Dooney & Bourke Mustard Yellow Leather Dome Crossbody Bag Silver Hardware,v1|178013924135|0,https://i.ebayimg.com/images/g/Z6gAAeSwODZpoD5V/s-l225.jpg
eBay,crossbody bag,Unknown,New,51.0,51.0,,Wednesday,21:46,2026-04-01,NEW!!   CHALA WHALE TOASTER CROSSBODY BAG - DUAL-SIDED DESIGN - BLUE,v1|127785885017|0,https://i.ebayimg.com/images/g/Ll8AAeSw0SNpzZNh/s-l225.jpg
eBay,crossbody bag,Unknown,New,85.0,85.0,,Wednesday,21:46,2026-04-01,NWT Loungefly Marvel Spider Man Color Block Crossbody Bag Adjust Comic Con 9”,v1|188234560337|0,https://i.ebayimg.com/images/g/~fwAAeSwXBNpzZIP/s-l225.jpg
eBay,crossbody bag,Gap,Good,39.99,39.99,,Wednesday,21:45,2026-04-01,Vintage GAP Canvas Messenger Bag Khaki Brown Leather Trim Crossbody Field Bag,v1|257438010932|0,https://i.ebayimg.com/images/g/ikUAAeSwq9JpzZFT/s-l225.jpg
eBay,crossbody bag,Kate Spade,Good,70.0,70.0,,Wednesday,21:45,2026-04-01,Kate Spade Color block crossbody shoulder bag purse adjustable,v1|397789819768|0,https://i.ebayimg.com/images/g/5FIAAeSwDh5pzZAn/s-l225.jpg
eBay,crossbody bag,Unknown,Good,10.79,10.79,,Wednesday,21:45,2026-04-01,INC International Rachell Mini Faux Leather Tote Crossbody Bag Purse Brown,v1|168279772169|0,https://i.ebayimg.com/images/g/VekAAOSwaRRlKxX5/s-l225.jpg
eBay,crossbody bag,Kate Spade,New,129.0,129.0,,Wednesday,21:44,2026-04-01,NWT Kate Spade KK983 Paige  Shoulder Bag Crossbody In Pale Sapphirine,v1|198246795395|0,https://i.ebayimg.com/images/g/0hMAAeSwc3FpzZF0/s-l225.jpg
eBay,crossbody bag,Unknown,New,7.99,7.99,,Wednesday,21:44,2026-04-01,Purse Straps Replacement Crossbody Bag Strap Adjustable White Black Silver Tone,v1|257438010116|0,https://i.ebayimg.com/images/g/Rq8AAeSwfbVppMgR/s-l225.jpg
eBay,crossbody bag,Unknown,Fair,19.0,19.0,,Wednesday,21:44,2026-04-01,Smith & Hawken Vintage Bag  Purse Clothing That Works -Very Rare,v1|358399627191|0,https://i.ebayimg.com/images/g/z6wAAeSwEhNpzZDh/s-l225.jpg
eBay,crossbody bag,Unknown,Good,24.95,24.95,,Wednesday,21:44,2026-04-01,Talbots Purse Straw Tote Bag Navy Leather Cotton Classic Preppy Beach Boho 90s,v1|358399627109|0,https://i.ebayimg.com/images/g/5qMAAeSw6HJpzZFE/s-l225.jpg
eBay,crossbody bag,Unknown,Good,11.25,11.25,,Wednesday,21:43,2026-04-01,A New Day Blue Cross Body Bag with Adjustable Strap,v1|377079991871|0,https://i.ebayimg.com/images/g/4v8AAeSwx~hpzZB-/s-l225.jpg
eBay,crossbody bag,Nike,Good,39.99,39.99,,Wednesday,21:43,2026-04-01,Y2K Nike Crossbody Sling Bag Gray Backpack Streetwear Hype Grail Travel VTG,v1|117120674474|0,https://i.ebayimg.com/images/g/XrIAAeSwdj5pzZCP/s-l225.jpg
eBay,crossbody bag,Dr. Martens,New,499.0,499.0,,Wednesday,21:43,2026-04-01, Dr. Martens Black x Light Tan Leopard Hair On Top Handle/ Crossbody Bag NWT,v1|188234557856|0,https://i.ebayimg.com/images/g/hFgAAeSwjtVpRwXH/s-l225.jpg
eBay,crossbody bag,Kate Spade,Good,20.0,20.0,,Wednesday,21:43,2026-04-01,kate spade crossbody black nylon tote bag,v1|389832849739|0,https://i.ebayimg.com/images/g/928AAeSw~rFpzZF1/s-l225.jpg
eBay,crossbody bag,Unknown,New,175.0,175.0,,Wednesday,21:43,2026-04-01,Pom Pom London NWT STONE Wilmington Saddle Bag Bundle w/ 6 PPL Straps SOLD OUT!!,v1|358399623112|0,https://i.ebayimg.com/images/g/C6wAAeSwbzRpzZB5/s-l225.jpg
eBay,crossbody bag,Kate Spade,Good,34.99,34.99,,Wednesday,21:43,2026-04-01,"Kate Spade Small Black Saffiano Leather Crossbody Bag-10""x7.5""x3""",v1|257438009350|0,https://i.ebayimg.com/images/g/O1QAAeSwh7do2p7F/s-l225.jpg
eBay,crossbody bag,Unknown,New,12.0,12.0,,Wednesday,21:42,2026-04-01,Herschel Supply Co. Black Classic Unisex Crossbody New With Tags,v1|267626705689|0,https://i.ebayimg.com/images/g/7McAAOSwqCNngGw2/s-l225.jpg
eBay,crossbody bag,Alo,Like New,78.99,78.99,,Wednesday,21:42,2026-04-01,Halo 3 Microsoft Xbox 360 Bungie Promo Console Travel Crossbody Backpack Black,v1|267626705763|0,https://i.ebayimg.com/images/g/Mz0AAeSwM9xpxUIN/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,40.0,40.0,,Wednesday,21:41,2026-04-01,The Sak Crochet Crossbody Bag Tan Brown Leather Trim Tassel Charm,v1|366320651920|0,https://i.ebayimg.com/images/g/UlsAAeSwyPRpVwY0/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,19.99,19.99,,Wednesday,21:41,2026-04-01,Champion Blue Crossbody Bag Messenger Sling Tote Big C,v1|389832847616|0,https://i.ebayimg.com/images/g/Xd8AAeSwJQppzY-o/s-l225.jpg
eBay,crossbody bag,Unknown,Good,29.99,29.99,,Wednesday,21:40,2026-04-01,Vtg Fossil Morgan Green Pebble Leather Traveler Messenger Crossbody Shoulder Bag,v1|147235920767|0,https://i.ebayimg.com/images/g/6SAAAeSwQZxpgkgX/s-l225.jpg
eBay,crossbody bag,Lululemon,Like New,35.0,35.0,,Wednesday,21:40,2026-04-01,lululemon Black everywhere Crossbody Bag Adjustable Strap Zipper Closure ,v1|236729970629|0,https://i.ebayimg.com/images/g/rxAAAeSwShhpzYsI/s-l225.jpg
eBay,crossbody bag,Unknown,Good,25.0,25.0,,Wednesday,21:40,2026-04-01,Desigual Canvas Convertible Bag,v1|377079989449|0,https://i.ebayimg.com/images/g/zfwAAeSw6whpzY8E/s-l225.jpg
eBay,crossbody bag,Unknown,New,20.74,20.74,,Wednesday,21:40,2026-04-01,Clear Crossbody Bag Handbag Organizer Transparent for Sports Events Festival,v1|267626704384|0,https://i.ebayimg.com/images/g/pXEAAeSwjX1pzZG5/s-l225.jpg
eBay,crossbody bag,Unknown,New,59.99,59.99,,Wednesday,21:40,2026-04-01,Kipling MIAH Crossbody Bag Black Tonal KIB5E1 New With Tags Nylon Multi Pocket,v1|168279763641|0,https://i.ebayimg.com/images/g/4HgAAeSwrdVpzYmt/s-l225.jpg
eBay,crossbody bag,Unknown,New,125.99,125.99,,Wednesday,21:39,2026-04-01,"Leather Messenger Bag for Men, 18 Inch Laptop Crossbody, Handmade Leather Should",v1|257438001790|0,https://i.ebayimg.com/images/g/3g0AAeSwzMVpzZCE/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,19.0,19.0,,Wednesday,21:39,2026-04-01,Kavu Rope Sling Rope Bag Crossbody Aztec Large,v1|147235920135|0,https://i.ebayimg.com/images/g/ZAwAAeSwBWNpjCtG/s-l225.jpg
eBay,crossbody bag,Prada,Good,265.0,265.0,,Wednesday,21:38,2026-04-01,PRADA Tesutto Beige Cross-body Bag w/ Adjustable Strap Zipper Logo Accents Women,v1|206183304837|0,https://i.ebayimg.com/images/g/vc4AAeSwLDppzYz3/s-l225.jpg
eBay,crossbody bag,Calvin Klein,New,59.0,59.0,,Wednesday,21:38,2026-04-01,Calvin Klein Crossbody Bag Women Brown Monogram Logo,v1|318092063723|0,https://i.ebayimg.com/images/g/qEsAAeSwkXVpzY~w/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,35.0,35.0,,Wednesday,21:38,2026-04-01,Vintage Victor Black Crossbody Bag Gold Tone Hardware,v1|358399609248|0,https://i.ebayimg.com/images/g/HsEAAeSwz0Bpl40s/s-l225.jpg
eBay,crossbody bag,Coach,Good,238.95,238.95,,Wednesday,21:38,2026-04-01,Vintage Coach Smooth Leather Shoulder Bag Black Flap Saddle Crossbody USA 90’s,v1|327080196672|0,https://i.ebayimg.com/images/g/~JgAAeSwjStpzY-0/s-l225.jpg
eBay,crossbody bag,Unknown,Good,14.0,14.0,,Wednesday,21:38,2026-04-01,Stone & Co Small Beige and Black Leather Adjustable Crossbody Shoulder Bag Purse,v1|377079987754|0,https://i.ebayimg.com/images/g/G6MAAeSwBo9pzY~P/s-l225.jpg
eBay,crossbody bag,Unknown,New,15.0,15.0,,Wednesday,21:38,2026-04-01,"Small Messenger Bag for Men or Women, Crossbody Sling bag- Dark Gray",v1|127785871831|0,https://i.ebayimg.com/images/g/97EAAeSwz6ppzZFN/s-l225.jpg
eBay,crossbody bag,Michael Kors,Like New,99.99,99.99,,Wednesday,21:38,2026-04-01,Michael Kors Laila Light Blue Pebbled Leather Flap Saddle Crossbody Bag Silver,v1|157803274406|0,https://i.ebayimg.com/images/g/VtoAAeSw0z9pzY~J/s-l225.jpg
eBay,crossbody bag,Unknown,New,99.0,99.0,,Wednesday,21:37,2026-04-01,Patricia Nash Italian Leather Florence Tooled Rose Satchel Crossbody Bag NWOT,v1|206183304414|0,https://i.ebayimg.com/images/g/0wwAAeSwiSJpzY0O/s-l225.jpg
eBay,crossbody bag,Gucci,Like New,630.0,630.0,,Wednesday,21:37,2026-04-01,Gucci Black Velvet Super Mini Dionysus Chain Bag,v1|188234539983|0,https://i.ebayimg.com/images/g/T7sAAeSw7SVpzY2u/s-l225.jpg
eBay,crossbody bag,Unknown,New,34.99,34.99,,Wednesday,21:37,2026-04-01,NEW Purse sling Bag / crossbody bag Women’s Girls Hand Made craft cord thick,v1|389832837871|0,https://i.ebayimg.com/images/g/AnsAAeSwDFxpzY5a/s-l225.jpg
eBay,crossbody bag,Gucci,Good,1300.0,1300.0,,Wednesday,21:37,2026-04-01,Gucci GG Marmont Crossbody Bag Small in Black Matelasse Leather,v1|257437998095|0,https://i.ebayimg.com/images/g/v74AAeSw3-dpzBXH/s-l225.jpg
eBay,crossbody bag,Gucci,Unknown,1550.0,1550.0,,Wednesday,21:37,2026-04-01,Gucci Women's Black GG Marmont Matelassé Leather Super Mini Crossbody Bag,v1|227282856746|0,https://i.ebayimg.com/images/g/z6QAAeSwSqlpzY~7/s-l225.jpg
eBay,crossbody bag,Kate Spade,Like New,40.0,40.0,,Wednesday,21:37,2026-04-01,Kate Spade New York hilli leather crossbody bag-Bright Pink (fuchsia),v1|318092062234|0,https://i.ebayimg.com/images/g/oroAAeSwSqppzY9v/s-l225.jpg
eBay,crossbody bag,Coach,Good,93.1,93.1,,Wednesday,21:36,2026-04-01,Vintage 90's Coach Hadley Small Black Leather Crossbody Bag,v1|406821235867|0,https://i.ebayimg.com/images/g/TQYAAeSwPllppMZ0/s-l225.jpg
eBay,crossbody bag,Unknown,New,72.0,72.0,,Wednesday,21:36,2026-04-01,Patricia Nash Cassini Crossbody Bag Black Tool Embossed Leather Purse NIB,v1|147235918343|0,https://i.ebayimg.com/images/g/4PYAAeSwEeppzY~R/s-l225.jpg
eBay,crossbody bag,Coach,Good,69.99,69.99,,Wednesday,21:36,2026-04-01,Coach C1680 CHELSEA Pebbled Leather Crossbody Shoulder Bag Clutch Pewter,v1|318092060828|0,https://i.ebayimg.com/images/g/LOkAAeSwnQRpzY7h/s-l225.jpg
eBay,crossbody bag,Kate Spade,New,129.0,129.0,,Wednesday,21:35,2026-04-01,NWT Kate Spade KK983 Paige  Shoulder Bag Crossbody In Shimmer Pink,v1|198246781439|0,https://i.ebayimg.com/images/g/~agAAeSwbSBpzY85/s-l225.jpg
eBay,crossbody bag,Unknown,Good,17.99,17.99,,Wednesday,21:35,2026-04-01,Tactical Sling Backpack Bag Molle Crossbody Shoulder Camo Black Bags Men,v1|117120671814|0,https://i.ebayimg.com/images/g/2Q4AAeSwDh5pzY6f/s-l225.jpg
eBay,crossbody bag,Unknown,Good,15.5,15.5,,Wednesday,21:35,2026-04-01,Embroidered Purple Peacock Crossbody Bag,v1|206183303066|0,https://i.ebayimg.com/images/g/1v8AAeSwSoZpzY9h/s-l225.jpg
eBay,crossbody bag,Unknown,Good,26.0,26.0,,Wednesday,21:35,2026-04-01,Lug Quilted Cotton Flamingo Motif Ladies Crossbody Bag,v1|236729964560|0,https://i.ebayimg.com/images/g/EEwAAeSw0ZJpzY9z/s-l225.jpg
eBay,crossbody bag,Unknown,Good,13.49,13.49,,Wednesday,21:35,2026-04-01,Danny K Beverly Hills Crossbody Purse Floral Boho Granny Bag Retro Y2K AK12,v1|236729964506|0,https://i.ebayimg.com/images/g/Oc4AAeSwAIJog8a0/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,20.0,20.0,,Wednesday,21:34,2026-04-01,Lenzio Brown Quilted Crossbody Bag Zip Closure Gold Hardware Inner Pockets Women,v1|358399602418|0,https://i.ebayimg.com/images/g/Bz0AAeSwDFxpzY8j/s-l225.jpg
eBay,crossbody bag,Michael Kors,Good,24.99,24.99,,Wednesday,21:34,2026-04-01,MICHAEL KORS BLACK CROSSBODY BAG GOLD CHAIN STRAP HARDWARE FOR WOMEN,v1|377079982648|0,https://i.ebayimg.com/images/g/o7cAAeSw4itpzY80/s-l225.jpg
eBay,crossbody bag,Patagonia,Like New,11.4,11.4,,Wednesday,21:33,2026-04-01,Yellow Patagonia Satchel Bag Over The Shoulder Adjustable Strap,v1|168279758188|0,https://i.ebayimg.com/images/g/kIMAAeSwEZ1pzY2R/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,20.0,20.0,,Wednesday,21:33,2026-04-01,Kate Landry Butterfly Crossbody Handbag Pink Lavender Cutout Bag Purse EUC,v1|206183300569|0,https://i.ebayimg.com/images/g/8ogAAeSwSlNpzYyc/s-l225.jpg
eBay,crossbody bag,Unknown,New,39.88,39.88,,Wednesday,21:33,2026-04-01,Anti Social Social Club Crossbody Bag Womens Small Pink Get Weird Strap Logo,v1|377079981437|0,https://i.ebayimg.com/images/g/02MAAeSwTmlpzYqg/s-l225.jpg
eBay,crossbody bag,Unknown,New,39.99,39.99,,Wednesday,21:32,2026-04-01,Myra Bag Tooled Leather Hair-on Tapestry Canvas Crossbody/Handbag. Never Used ,v1|227282853854|0,https://i.ebayimg.com/images/g/IJAAAeSw5o1pzY67/s-l225.jpg
eBay,crossbody bag,Unknown,New,60.0,60.0,,Wednesday,21:32,2026-04-01,Patricia Nash Denim Quilted Crossbody Bag,v1|406821229237|0,https://i.ebayimg.com/images/g/9AcAAeSw5DhpzY6d/s-l225.jpg
eBay,crossbody bag,Unknown,New,199.0,199.0,,Wednesday,21:32,2026-04-01,FURLA Emma Monnier Freres shoulder bag,v1|257437992256|558100834159,https://i.ebayimg.com/images/g/YLUAAOSw1R5kSw1o/s-l225.jpg
eBay,crossbody bag,Unknown,Good,30.0,30.0,,Wednesday,21:31,2026-04-01,Vera Bradley Brown Leather Crossbody Bag Pebbled Small Zip Purse,v1|336513545127|0,https://i.ebayimg.com/images/g/DzoAAeSwaWlpzY2H/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,1100.0,1100.0,,Wednesday,21:31,2026-04-01,Valentino Garavani Black Grommet Roman Stud Clutch Wallet on Chain Bag,v1|127785863469|0,https://i.ebayimg.com/images/g/NGAAAeSw7AxpzYFA/s-l225.jpg
eBay,crossbody bag,Unknown,Good,7.0,7.0,,Wednesday,21:30,2026-04-01,Handwoven Red & Black Striped Crossbody Bag - Boho Shoulder Purse,v1|206183295975|0,https://i.ebayimg.com/images/g/tPwAAeSwERVpzY5F/s-l225.jpg
eBay,crossbody bag,Unknown,Good,18.5,18.5,,Wednesday,21:30,2026-04-01,Lily Bloom Floral Patterned Shoulder/satchel Bag with double straps Crossbody,v1|137188026956|0,https://i.ebayimg.com/images/g/Wo4AAeSwJ4NppMh2/s-l225.jpg
eBay,crossbody bag,Unknown,Good,60.0,60.0,,Wednesday,21:30,2026-04-01,Marc by Marc Jacobs Petal to the Natasha Dusty Pink Leather Crossbody Bag,v1|318092047983|0,https://i.ebayimg.com/images/g/aAAAAeSwzj5pzXtH/s-l225.jpg
eBay,crossbody bag,Unknown,New,52.12,52.12,,Wednesday,21:30,2026-04-01,NICGID Sling Bag Chest Shoulder Backpack Crossbody Bags Casual Daypack for Me...,v1|306855942108|0,https://i.ebayimg.com/images/g/CnUAAeSwjAVpzY8g/s-l225.jpg
eBay,crossbody bag,Unknown,Good,40.0,40.0,,Wednesday,21:30,2026-04-01,Fossil Brown Croc Embossed Leather Crossbody Bag With Brass Key Charm,v1|147235908136|0,https://i.ebayimg.com/images/g/zpcAAeSwkFNpzY0K/s-l225.jpg
eBay,crossbody bag,Kate Spade,Like New,35.0,35.0,,Wednesday,21:29,2026-04-01,Kate Spade Pebbled Leather Purse Shoulder Bag Gray Crossbody,v1|306855941829|0,https://i.ebayimg.com/images/g/ssQAAeSwERVpzY4C/s-l225.jpg
eBay,crossbody bag,Versace,Like New,989.99,989.99,,Wednesday,21:29,2026-04-01,Versace Medusa Leather Shoulder Bag Camel Gold Chain Crossbody Luxury Purse,v1|366320626221|0,https://i.ebayimg.com/images/g/uXgAAeSwb5xpzYH2/s-l225.jpg
eBay,crossbody bag,Coach,New,199.99,199.99,,Wednesday,21:29,2026-04-01,NEW AUTHENTIC COACH SIGNATURE DISNEY PATCHES TERRAIN CROSSBODY BAG#72951 UNISEX,v1|377079971068|0,https://i.ebayimg.com/images/g/xGQAAeSwqlJpzY75/s-l225.jpg
eBay,crossbody bag,Unknown,New,32.99,32.99,,Wednesday,21:28,2026-04-01,Women Chain Shoulder Bag Bee Flap Crossbody Purse,v1|157803264913|459215809658,https://i.ebayimg.com/images/g/CvkAAeSwi2FpzYwr/s-l225.jpg
eBay,crossbody bag,Unknown,New,50.0,50.0,,Wednesday,21:28,2026-04-01,THE SAK Rainbow Multicolor Lumi Crochet Crossbody Bag,v1|406821223221|0,https://i.ebayimg.com/images/g/yboAAeSwyElpzY3-/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,16.0,16.0,,Wednesday,21:28,2026-04-01,The SAK Black Crochet Shoulder Purse Crossbody Bag Small Lightweight EUC,v1|318092037510|0,https://i.ebayimg.com/images/g/ABQAAeSwIXxpzY1s/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,89.99,89.99,,Wednesday,21:28,2026-04-01,Kurt Geiger London Brixton Iridescent Metallic Crossbody Bag Gun Metal Chain,v1|188234501469|0,https://i.ebayimg.com/images/g/zCkAAeSwPxVpzY6o/s-l225.jpg
eBay,crossbody bag,Unknown,Like New,26.99,26.99,,Wednesday,21:28,2026-04-01,"Baggallini Women's Crossbody Bag Gray, Multi-Pocket, Carryall Accessory",v1|366320624126|0,https://i.ebayimg.com/images/g/e5kAAeSwEEFo2TqW/s-l225.jpg
eBay,crossbody bag,Coach,Like New,95.0,95.0,,Wednesday,21:28,2026-04-01,Coach Vintage 9118 Brown Leather Bucket Bag Crossbody Excellent,v1|257437982351|0,https://i.ebayimg.com/images/g/DpsAAeSwajlpzY2V/s-l225.jpg
eBay,crossbody bag,Kate Spade,Good,140.0,140.0,,Wednesday,21:28,2026-04-01,Kate Spade New York Lana Grove Street shoulder bag black detachable crossbody,v1|157803264065|0,https://i.ebayimg.com/images/g/8O8AAeSwYc1pzY3f/s-l225.jpg
eBay,crossbody bag,Free People,Good,45.0,45.0,,Wednesday,21:27,2026-04-01,Free People Womens Crossbody Bag Tan Pebbled Leather Compact Structured Boho,v1|277855871241|0,https://i.ebayimg.com/images/g/0oMAAeSwrzppzY5Z/s-l225.jpg
